,codeCompagnie,NbrSinistre,typeIntermediaire,VolontaireAccidents,CountSinisterAdvr,naturePolice,Etat_Police,vehicule_id,assure_id,classeBonusMalus,CONTRAT_EN_COURS,puissanceFiscal,energie,etatVehicule,libUsage,identificationTiers,pourcentadeDeResponsabilite,porcentageCompagnieAdverse,natureDuSinistre,annee_dateOuvertureDuSinistre,Duree,Fraud,annee_effet_police,mois_effet_police,jour_effet_police,annee_date_Calcule,mois_date_Calcule,jour_date_Calcule,mois_dateOuvertureDuSinistre,jour_dateOuvertureDuSinistre,mois_dateEcheancePolice,jour_dateEcheancePolice
10561,1,1,1,1.0,1,0,2,423270,405766,6,1,9,3,1,13,3,100,0,1,2017,1085,0,2016,3,11,2019,3,1,2,3,3,11
10562,1,2,1,2.0,1,0,2,423270,405766,6,1,9,3,1,13,3,100,0,1,2017,1085,1,2016,3,11,2019,3,1,2,13,3,11
10563,1,1,1,1.0,1,0,0,424397,406848,5,1,9,2,1,8,3,100,0,1,2016,731,0,2015,3,13,2017,3,13,9,27,3,13
10564,1,1,1,1.0,1,0,2,424846,407264,4,0,8,3,1,13,3,100,0,1,2017,1751,0,2013,9,14,2018,7,1,6,20,9,14
10565,1,1,1,1.0,1,0,2,536773,508942,6,1,5,2,1,8,3,100,0,1,2017,1461,0,2013,11,26,2017,11,26,7,18,11,26
10566,1,1,2,1.0,1,0,0,708763,293395,7,1,10,3,1,9,3,100,0,1,2017,1096,0,2014,11,26,2017,11,26,3,9,11,26
10567,1,1,1,1.0,1,0,2,537094,509197,7,1,5,2,1,8,3,100,0,1,2017,731,0,2015,5,26,2017,5,26,4,17,5,26
10568,1,1,1,1.0,1,0,2,537165,509260,7,0,11,3,1,8,3,0,100,1,2017,1101,0,2015,11,26,2018,12,1,4,10,11,26
10569,1,1,1,1.0,1,0,2,537605,509640,6,1,4,2,1,8,3,100,0,1,2017,1039,0,2016,11,26,2019,10,1,2,9,11,26
10570,1,1,1,1.0,1,0,2,538203,510131,5,1,4,2,1,8,3,100,0,1,2017,4326,0,2007,11,27,2019,10,1,10,5,11,27
10571,1,1,1,1.0,571,0,0,538372,510271,2,1,13,3,1,14,3,100,0,1,2017,1461,1,2012,11,27,2016,11,27,8,23,11,27
10572,1,1,1,1.0,1,0,2,539482,511215,1,1,10,3,1,13,3,100,0,1,2016,3959,0,2008,11,28,2019,10,1,10,18,11,28
10573,1,1,1,1.0,1,0,2,540946,512523,2,0,8,3,1,3,3,100,0,1,2016,2559,0,2011,11,29,2018,12,1,10,24,11,29
10574,1,1,1,1.0,1,0,2,541347,512868,3,1,10,3,1,13,3,100,0,1,2017,1767,0,2014,11,29,2019,10,1,1,17,11,29
10575,1,1,1,0.0,1,0,0,411486,368200,7,1,5,2,1,8,3,100,0,0,2017,731,0,2014,8,19,2016,8,19,5,9,8,19
10576,1,1,1,1.0,572,0,2,226004,394744,7,1,5,2,1,8,3,50,50,1,2016,365,1,2016,8,19,2017,8,19,10,6,8,19
10577,1,1,3,1.0,1,0,2,411933,395060,2,0,5,3,1,13,3,100,0,1,2016,1791,0,2014,9,5,2019,8,1,11,21,8,20
10578,1,1,1,1.0,1,0,2,412055,163126,3,0,8,3,1,13,3,0,100,1,2017,1076,0,2016,8,20,2019,8,1,4,7,8,20
10579,1,1,1,1.0,1,0,2,412115,395218,5,1,9,2,1,8,3,100,0,1,2017,365,0,2016,8,20,2017,8,20,5,24,8,20
10580,1,1,1,1.0,1,0,0,412289,388055,7,1,17,3,1,13,3,100,0,1,2017,1461,0,2013,8,21,2017,8,21,6,12,8,21
10581,1,1,1,1.0,1,0,0,412355,395438,7,1,4,3,1,8,3,100,0,1,2017,366,0,2015,8,21,2016,8,21,5,22,8,21
10582,1,1,1,1.0,1,0,2,455936,395518,6,1,5,2,1,8,3,100,0,1,2016,731,0,2015,8,20,2017,8,20,11,7,8,20
10583,1,1,1,1.0,1,0,2,413592,396619,2,0,14,3,1,12,3,100,0,1,2016,2898,0,2011,8,25,2019,8,1,11,24,8,25
10584,1,1,1,1.0,1,0,2,414404,397376,2,0,4,2,1,8,3,100,0,1,2016,2165,0,2013,8,27,2019,8,1,12,21,8,27
10585,1,1,1,1.0,1,0,2,414664,221573,1,1,5,3,1,8,3,100,0,1,2017,5086,0,2005,8,28,2019,8,1,3,7,8,28
10586,1,1,1,1.0,1,0,0,505776,480357,4,1,10,3,1,13,3,100,0,1,2016,1096,0,2014,10,29,2017,10,29,11,23,10,29
10587,1,1,1,1.0,1,0,2,506296,63090,2,1,31,3,1,12,3,100,0,1,2017,2922,0,2009,10,30,2017,10,30,2,23,10,30
10588,1,1,1,1.0,1,0,2,506491,481018,3,1,8,3,1,13,3,100,0,1,2016,1797,0,2014,4,30,2019,4,1,11,9,4,30
10589,1,1,3,1.0,1,0,2,508272,482639,5,0,5,2,1,8,3,100,0,1,2017,1125,0,2015,11,2,2018,12,1,7,12,11,2
10590,1,1,1,1.0,1,0,2,508888,188384,2,1,8,3,1,13,3,100,0,1,2017,731,0,2015,11,3,2017,11,3,1,2,11,3
10591,1,1,3,1.0,1,0,2,509419,304391,4,1,10,3,1,13,3,100,0,1,2017,2922,0,2009,11,4,2017,11,4,5,9,11,4
10592,1,1,3,1.0,1,0,2,509588,370485,2,0,10,3,1,13,3,100,0,1,2017,1488,0,2014,11,4,2018,12,1,4,21,11,4
10593,1,1,1,1.0,1,0,2,510176,484452,5,1,5,3,1,8,3,100,0,1,2017,2557,0,2010,11,5,2017,11,5,2,14,11,5
10594,1,1,1,1.0,1,0,0,510436,484676,6,1,8,3,1,13,3,100,0,1,2017,731,0,2015,11,5,2017,11,5,3,14,11,5
10595,1,1,1,1.0,1,0,2,511016,344501,2,1,5,3,1,8,3,100,0,1,2017,1826,0,2012,11,6,2017,11,6,9,25,11,6
10596,1,1,1,1.0,1,0,2,511207,351234,5,0,13,3,1,8,3,100,0,1,2017,1121,0,2015,11,6,2018,12,1,8,30,11,6
10597,9,1,2,1.0,1,0,2,325624,316329,2,1,4,2,1,8,2,0,0,1,2017,6204,0,2002,6,6,2019,6,1,8,10,6,6
10598,9,1,1,1.0,1,0,2,326154,316784,1,1,6,3,1,8,2,0,0,1,2017,3269,0,2010,10,19,2019,10,1,12,28,10,19
10599,9,1,3,1.0,1,0,2,326177,316804,3,1,6,3,1,8,2,100,0,1,2018,2883,0,2013,1,9,2020,12,1,2,1,1,9
10600,9,1,1,1.0,1,0,2,326339,316944,2,1,5,2,1,8,2,100,0,1,2017,3981,0,2010,1,7,2020,12,1,6,22,1,7
10601,9,1,2,1.0,1,0,2,326484,317052,1,1,6,2,1,8,2,0,0,1,2018,2157,0,2014,2,4,2020,1,1,2,21,2,4
10602,1,1,1,1.0,1,0,2,549702,520312,7,0,11,3,1,8,3,100,0,1,2017,1091,0,2015,12,6,2018,12,1,2,27,12,6
10603,1,1,1,1.0,1,0,2,549769,520374,7,0,6,3,1,8,3,100,0,1,2017,725,0,2016,12,6,2018,12,1,6,23,12,6
10604,1,1,1,1.0,1,0,2,549782,520386,2,1,8,3,1,3,3,100,0,1,2017,365,0,2016,12,6,2017,12,6,4,25,12,6
10605,1,1,1,1.0,1,0,0,215240,48533,5,1,8,3,1,8,3,0,100,1,2017,365,0,2016,12,6,2017,12,6,2,28,12,6
10606,1,1,1,1.0,1,0,2,549822,520413,3,1,7,3,1,3,3,100,0,1,2017,1060,0,2016,12,6,2019,11,1,8,30,12,6
10607,1,1,3,1.0,1,0,2,550047,60916,3,1,4,2,1,8,3,100,0,1,2016,1771,0,2014,11,25,2019,10,1,12,19,11,25
10608,1,1,1,1.0,1,0,2,550189,520781,2,1,5,2,1,8,3,100,0,1,2017,2520,0,2012,12,7,2019,11,1,4,14,12,7
10609,1,1,1,1.0,1,0,2,550895,521428,6,1,5,2,1,8,3,100,0,1,2016,1424,0,2015,12,8,2019,11,1,8,31,12,8
10610,1,1,1,1.0,1,0,2,551591,522082,5,0,5,3,1,3,3,100,0,1,2016,1088,0,2015,12,9,2018,12,1,10,31,12,9
10611,2,1,1,1.0,1,0,2,191684,162418,1,1,9,3,1,13,0,100,0,1,2017,3981,0,2008,10,7,2019,9,1,5,9,10,7
10612,2,1,1,1.0,1,0,2,13384,175242,1,1,10,3,1,3,0,0,0,1,2017,3964,0,2008,10,24,2019,9,1,7,12,10,24
10613,2,1,1,1.0,1,0,2,15509,175374,1,1,5,2,1,8,0,0,0,1,2017,3968,0,2008,11,19,2019,10,1,8,31,11,19
10614,2,1,1,1.0,1,0,2,17614,175460,1,1,5,2,1,8,0,0,0,1,2017,3977,0,2008,12,11,2019,11,1,3,31,12,11
10615,2,1,1,1.0,1,0,2,191991,36330,6,0,34,3,1,14,0,100,0,1,2017,3630,0,2009,4,23,2019,4,1,11,17,4,23
10616,2,1,1,1.0,1,0,2,192056,176201,2,0,5,3,1,8,0,100,0,1,2017,3645,0,2009,5,8,2019,5,1,2,23,5,8
10617,2,1,1,1.0,1,0,2,45038,176349,3,1,7,2,1,8,0,100,0,1,2017,3287,0,2009,6,9,2018,6,9,5,16,6,9
10618,2,1,1,1.0,1,0,2,46307,176398,1,0,4,2,1,8,0,100,0,1,2017,3635,0,2009,6,18,2019,6,1,4,25,6,18
10619,2,1,1,1.0,573,0,2,192278,176482,4,0,6,3,1,8,0,100,0,1,2017,3651,1,2009,7,2,2019,7,1,9,12,7,2
10620,2,1,1,1.0,1,0,2,1362345,176577,1,0,5,2,1,8,0,0,0,1,2017,3632,0,2009,7,21,2019,7,1,2,21,7,21
10621,2,1,1,1.0,1,0,2,192434,166535,3,0,10,3,1,13,0,100,0,1,2017,3638,0,2009,8,15,2019,8,1,2,15,8,15
10622,2,1,1,1.0,1,0,2,192461,176720,3,1,9,2,1,8,0,100,0,1,2018,2922,0,2009,8,27,2017,8,27,2,9,8,27
10623,2,1,1,1.0,1,0,2,192468,176726,2,1,4,2,1,8,0,100,0,1,2018,3624,0,2009,8,29,2019,8,1,1,8,8,29
10624,9,1,3,1.0,1,0,2,279730,273785,5,1,8,3,1,13,2,0,0,1,2017,2889,0,2011,11,3,2019,10,1,6,14,11,3
10625,9,1,1,1.0,1,0,2,280259,53432,3,1,7,3,1,13,2,100,0,1,2017,290,0,2017,9,14,2018,7,1,11,2,9,14
10626,9,1,2,1.0,1,0,2,280292,274268,4,1,5,2,1,8,2,0,0,1,2017,1061,0,2016,12,5,2019,11,1,3,29,12,5
10627,9,1,1,1.0,1,0,2,280304,274281,3,1,6,3,1,13,2,0,0,1,2017,730,0,2016,12,1,2018,12,1,7,4,12,1
10628,9,2,1,1.0,1,0,2,280350,274318,5,1,8,3,1,13,2,0,0,1,2017,3258,0,2010,9,30,2019,9,1,11,8,9,30
10629,9,1,1,2.0,1,0,2,280350,274318,5,1,8,3,1,13,2,100,0,1,2017,3258,1,2010,9,30,2019,9,1,8,23,9,30
10630,9,1,1,1.0,1,0,2,280503,274459,4,1,6,3,1,8,2,50,0,1,2017,2531,0,2012,6,26,2019,6,1,9,25,6,26
10631,9,1,2,1.0,1,0,2,280852,274784,2,1,4,3,1,9,2,0,0,1,2018,706,0,2017,6,25,2019,6,1,2,10,6,25
10632,9,1,1,1.0,1,0,1,281906,275692,4,1,6,3,1,8,2,0,0,1,2017,645,0,2016,9,24,2018,7,1,10,23,9,24
10633,9,1,2,1.0,1,0,0,282343,276088,4,1,7,2,1,8,2,0,0,1,2017,0,0,2017,6,9,2017,6,9,7,5,6,9
10634,9,1,1,1.0,1,0,2,282700,213205,5,1,5,2,1,8,2,0,0,1,2017,1420,0,2017,1,11,2020,12,1,12,26,1,11
10635,9,1,1,1.0,1,0,2,283639,277232,2,1,5,2,1,8,2,0,0,1,2017,1413,0,2015,12,19,2019,11,1,11,1,12,19
10636,9,1,1,1.0,1,0,2,283809,136766,5,1,5,2,1,8,2,100,0,1,2018,720,0,2017,7,11,2019,7,1,1,29,7,11
10637,9,1,1,1.0,1,0,2,966989,278118,4,1,6,2,1,8,2,0,0,1,2018,5998,0,2002,9,28,2019,3,1,2,20,3,28
10638,9,1,3,1.0,1,0,2,284964,278350,2,1,4,3,1,9,2,0,0,1,2017,2533,0,2012,8,24,2019,8,1,3,3,8,24
10639,9,1,1,1.0,1,0,2,285841,279072,4,1,5,2,1,8,2,0,0,1,2017,723,0,2017,3,8,2019,3,1,11,13,3,8
10640,9,1,1,1.0,1,0,2,285924,279149,10,1,4,2,1,8,2,100,0,1,2017,326,0,2017,3,14,2018,2,3,9,11,3,14
10641,9,1,1,1.0,574,0,2,286205,279421,1,1,6,2,1,8,2,0,0,1,2017,7281,1,1999,3,25,2019,3,1,5,26,3,25
10642,9,1,1,1.0,1,0,2,286261,279475,3,1,12,3,1,13,2,100,0,1,2017,702,0,2017,3,29,2019,3,1,6,9,3,29
10643,2,1,1,1.0,1,0,2,10701,279996,1,0,6,3,1,8,0,100,0,1,2017,717,0,2017,4,14,2019,4,1,11,11,4,14
10644,2,1,2,1.0,1,0,2,8650,280042,3,0,5,2,1,8,0,0,0,1,2017,717,0,2017,4,14,2019,4,1,7,18,4,14
10645,2,2,2,2.0,1,0,2,8650,280042,3,0,5,2,1,8,0,0,0,1,2017,717,1,2017,4,14,2019,4,1,10,4,4,14
10646,2,1,1,1.0,575,0,2,298172,293460,5,1,8,3,1,13,0,0,0,1,2017,0,1,2017,10,2,2017,10,2,12,12,10,2
10647,2,1,1,1.0,1,0,2,25843,209923,3,1,6,3,1,8,0,0,0,1,2018,683,0,2017,10,18,2019,9,1,2,7,10,18
10648,2,1,1,1.0,1,0,2,25883,294253,6,0,6,3,1,13,0,100,0,1,2018,286,0,2017,10,19,2018,8,1,2,19,10,19
10649,2,1,1,1.0,1,1,2,25964,294350,8,1,5,2,1,8,0,0,0,1,2018,0,0,2017,10,23,2017,10,23,2,27,0,0
10650,2,1,1,1.0,1,0,2,26571,294996,8,1,4,2,1,8,0,100,0,1,2018,382,0,2017,11,14,2018,12,1,2,12,11,14
10651,2,1,1,1.0,1,0,2,24507,291874,1,1,7,2,1,8,0,100,0,1,2018,722,0,2017,8,9,2019,8,1,1,6,8,9
10652,2,1,1,1.0,1,1,2,24754,292145,8,1,4,2,1,8,0,100,0,1,2017,0,0,2017,8,18,2017,8,18,10,10,0,0
10653,2,1,1,1.0,1,0,2,10477,292278,7,1,12,3,1,13,0,100,0,1,2017,708,0,2017,8,23,2019,8,1,11,13,8,23
10654,2,1,1,1.0,1,0,2,1402046,292311,1,0,7,2,1,8,0,100,0,1,2017,0,0,2017,8,22,2017,8,22,10,25,8,22
10655,2,1,1,1.0,1,0,2,24992,292656,9,1,6,2,1,8,0,100,0,1,2017,726,0,2017,9,5,2019,9,1,10,26,9,5
10656,2,1,1,1.0,1,0,2,297955,257411,2,0,10,3,1,13,0,0,0,1,2018,719,0,2017,9,12,2019,9,1,2,27,9,12
10657,2,1,2,1.0,1,0,2,298073,293198,7,0,5,2,1,8,0,100,0,1,2017,284,0,2017,9,20,2018,7,1,11,21,9,20
10658,2,1,1,1.0,1,1,2,298381,293993,8,1,7,2,1,8,0,0,0,1,2017,0,0,2017,10,12,2017,10,12,11,28,0,0
10659,2,2,1,1.0,1,1,2,298381,293993,8,1,7,2,1,8,0,100,0,1,2018,0,0,2017,10,12,2017,10,12,2,6,0,0
10660,2,1,1,1.0,576,0,2,25958,294337,3,1,7,2,1,8,0,0,0,1,2017,678,1,2017,10,23,2019,9,1,11,24,10,23
10661,2,1,1,1.0,1,0,2,27327,295921,4,1,5,2,1,8,0,0,0,1,2018,688,0,2017,12,13,2019,11,1,1,22,12,13
10662,2,1,1,1.0,1,1,2,299287,296155,2,1,6,2,1,8,0,0,0,1,2018,0,0,2017,12,21,2017,12,21,2,8,0,0
10663,2,1,1,1.0,1,0,2,27731,296308,2,1,5,3,1,13,0,100,0,1,2018,675,0,2017,12,26,2019,11,1,1,17,12,26
10664,2,1,1,1.0,1,0,2,27832,296406,3,1,6,3,1,8,0,0,0,1,2018,672,0,2017,12,29,2019,11,1,2,28,12,29
10665,2,1,2,1.0,1,0,2,299631,296907,6,0,7,3,1,13,0,100,0,1,2018,0,0,2018,1,12,2018,1,12,2,9,1,12
10666,9,1,1,1.0,1,0,2,299955,297412,1,1,7,3,1,8,2,0,0,1,2017,4899,0,2006,8,3,2020,1,1,10,20,2,3
10667,2,1,1,1.0,1,0,2,24568,291923,4,1,8,3,1,13,0,100,0,1,2017,720,0,2017,8,11,2019,8,1,9,8,8,11
10668,2,1,1,1.0,1,0,2,297664,292123,3,0,5,2,1,8,0,0,0,1,2017,714,0,2017,8,17,2019,8,1,10,18,8,17
10669,2,1,1,1.0,1,0,2,24807,292218,1,1,4,3,1,9,0,0,0,1,2017,710,0,2017,8,21,2019,8,1,9,5,8,21
10670,2,1,1,1.0,1,0,2,10425,259435,6,1,5,2,1,8,0,100,0,1,2017,709,0,2017,8,22,2019,8,1,10,17,8,22
10671,2,1,1,1.0,1,0,2,10542,292397,8,1,5,2,1,8,0,100,0,1,2018,707,0,2017,8,24,2019,8,1,2,23,8,24
10672,2,1,1,1.0,577,1,2,297782,292443,2,1,4,2,1,8,0,100,0,1,2017,0,1,2017,8,26,2017,8,26,12,20,0,0
10673,2,1,1,1.0,1,0,2,11274,207927,3,1,6,3,1,8,0,0,0,1,2017,723,0,2017,9,8,2019,9,1,9,25,9,8
10674,2,1,1,1.0,1,0,2,11615,290870,3,0,5,2,1,8,0,0,0,1,2017,717,0,2017,9,14,2019,9,1,11,28,9,14
10675,2,1,2,1.0,1,0,2,297991,211751,5,1,8,2,1,8,0,100,0,1,2018,717,0,2017,9,14,2019,9,1,1,22,9,14
10676,2,1,1,1.0,1,0,2,298063,293171,4,0,6,2,1,8,0,100,0,1,2017,285,0,2017,9,19,2018,7,1,11,16,9,19
10677,2,1,2,1.0,1,0,2,25112,115287,4,1,13,3,1,8,0,0,0,1,2018,283,0,2017,9,21,2018,7,1,2,1,9,21
10678,2,1,1,1.0,1,0,2,298333,220391,4,1,5,3,1,13,0,100,0,1,2018,691,0,2017,10,10,2019,9,1,2,27,10,10
10679,2,1,1,1.0,1,1,2,298341,293890,5,1,10,3,1,8,0,0,0,1,2017,0,0,2017,10,10,2017,10,10,11,13,0,0
10680,2,1,1,1.0,1,1,2,8760,280353,8,1,5,2,1,8,0,100,0,1,2017,0,0,2017,4,25,2017,4,25,11,10,0,0
10681,2,1,1,1.0,1,0,2,286947,280393,1,1,7,3,1,3,0,0,0,1,2017,706,0,2017,4,25,2019,4,1,10,30,4,25
10682,2,1,1,1.0,1,0,2,8792,256665,6,0,4,2,1,8,0,0,0,1,2018,704,0,2017,4,27,2019,4,1,1,2,4,27
10683,2,1,1,1.0,1,0,2,175559,279941,2,0,6,3,1,13,0,0,0,1,2017,703,0,2017,4,28,2019,4,1,8,4,4,28
10684,2,1,1,1.0,1,1,2,8895,280740,5,1,6,3,1,13,0,100,0,1,2018,0,0,2017,5,6,2017,5,6,1,4,0,0
10685,9,1,1,1.0,1,0,0,287370,281041,4,1,5,3,1,8,2,0,0,1,2017,0,0,2017,3,9,2017,3,9,10,31,3,9
10686,9,1,1,1.0,1,0,2,286464,281493,4,1,10,3,1,13,2,100,0,1,2017,0,0,2017,5,16,2017,5,16,12,12,5,16
10687,9,1,2,1.0,1,0,0,288605,282231,1,1,4,3,1,9,2,0,0,1,2017,3637,0,2008,1,1,2017,12,16,6,29,1,1
10688,9,1,2,1.0,1,0,2,289218,282816,2,1,4,3,1,9,2,0,0,1,2017,2554,0,2012,10,3,2019,10,1,12,28,10,3
10689,9,1,2,1.0,1,0,2,289304,282889,2,1,4,2,1,8,2,0,0,1,2017,725,0,2017,4,6,2019,4,1,5,2,4,6
10690,9,1,3,1.0,1,0,0,289341,282924,2,1,5,3,1,9,2,0,0,1,2017,1782,0,2012,9,25,2017,8,12,6,20,9,25
10691,2,1,1,1.0,1,0,2,198853,184915,7,1,6,2,1,4,0,100,0,1,2017,2192,0,2011,8,23,2017,8,23,6,15,8,23
10692,2,1,1,1.0,1,0,2,199042,185143,2,1,5,2,1,8,0,100,0,1,2018,2886,0,2011,10,7,2019,9,1,1,3,10,7
10693,2,1,3,1.0,1,0,2,11953,185157,4,0,4,2,1,8,0,0,0,1,2017,2903,0,2011,9,20,2019,9,1,7,5,9,20
10694,2,1,1,1.0,1,0,2,199116,185231,3,1,4,2,1,8,0,100,0,1,2017,2874,0,2011,10,19,2019,9,1,11,10,10,19
10695,2,1,2,1.0,1,0,2,14677,185377,4,0,6,3,1,8,0,100,0,1,2017,2881,0,2011,11,11,2019,10,1,3,15,11,11
10696,2,2,2,2.0,1,0,2,14677,185377,4,0,6,3,1,8,0,0,0,1,2017,2881,1,2011,11,11,2019,10,1,7,26,11,11
10697,2,1,1,1.0,1,0,2,23123,192840,2,1,6,3,0,8,0,0,0,1,2018,3230,0,2012,1,28,2020,12,1,1,22,1,28
10698,2,1,1,1.0,1,0,2,206303,171708,2,1,5,3,1,13,0,100,0,1,2017,2538,0,2012,3,19,2019,3,1,7,14,3,19
10699,2,1,1,1.0,1,0,2,42065,193288,2,1,7,3,1,13,0,100,0,1,2017,2537,0,2012,3,20,2019,3,1,6,29,3,20
10700,2,1,2,1.0,1,0,2,42342,193323,2,1,6,3,1,8,0,0,0,1,2017,2533,0,2012,3,24,2019,3,1,10,7,3,24
10701,2,1,2,1.0,1,0,2,19844,193407,7,0,6,2,1,8,0,100,0,1,2017,3168,0,2012,3,30,2020,12,1,5,15,1,1
10702,2,1,1,1.0,1,0,2,299206,249367,3,1,5,2,1,6,0,0,0,1,2018,350,0,2017,12,16,2018,12,1,1,9,12,16
10703,2,1,3,1.0,1,0,2,299310,289237,2,0,4,2,1,8,0,0,0,1,2018,341,0,2017,12,25,2018,12,1,1,29,12,25
10704,2,1,1,1.0,1,1,2,299828,297223,3,1,10,3,1,13,0,100,0,1,2018,0,0,2018,1,31,2018,1,31,2,7,0,0
10705,9,1,3,1.0,1,0,2,301815,299126,4,1,7,2,1,8,2,0,0,1,2017,1810,0,2014,7,17,2019,7,1,11,22,7,17
10706,9,1,2,1.0,1,0,2,302261,299525,1,1,10,3,1,3,2,0,0,1,2017,4365,0,2007,7,19,2019,7,1,10,3,7,19
10707,9,1,1,1.0,1,0,2,304409,300623,4,1,7,3,1,8,2,0,0,1,2017,2531,0,2012,5,26,2019,5,1,5,10,5,26
10708,2,1,1,1.0,578,0,2,1652614,1724750,3,1,5,3,1,13,0,100,0,1,2017,3129,1,2010,1,1,2018,7,27,5,10,1,1
10709,2,2,1,2.0,1,0,2,1652614,1724750,3,1,5,3,1,13,0,100,0,1,2017,3129,1,2010,1,1,2018,7,27,5,26,1,1
10710,2,3,1,3.0,1,0,2,1652614,1724750,3,1,5,3,1,13,0,100,0,1,2017,3129,1,2010,1,1,2018,7,27,11,22,1,1
10711,2,1,3,1.0,1,0,2,1649709,1557668,4,1,7,2,1,8,0,0,0,1,2017,3035,0,2010,1,1,2018,4,24,6,13,1,1
10712,2,2,3,2.0,1,0,2,1649709,1557668,4,1,7,2,1,8,0,100,0,1,2017,3035,1,2010,1,1,2018,4,24,10,5,1,1
10713,2,3,3,1.0,1,0,2,1649709,1557668,4,1,7,2,1,8,0,100,0,1,2018,3035,0,2010,1,1,2018,4,24,1,4,1,1
10714,2,4,3,2.0,1,0,2,1649709,1557668,4,1,7,2,1,8,0,100,0,1,2018,3035,1,2010,1,1,2018,4,24,2,6,1,1
10715,2,1,1,1.0,1,0,2,1649722,1657969,4,1,7,2,1,8,0,0,0,1,2017,2564,0,2011,1,1,2018,1,8,5,10,1,1
10716,2,2,1,2.0,1,0,2,1649722,1657969,4,1,7,2,1,8,0,0,0,1,2017,2564,1,2011,1,1,2018,1,8,9,11,1,1
10717,2,3,1,1.0,1,0,2,1649722,1657969,4,1,7,2,1,8,0,100,0,1,2018,2564,0,2011,1,1,2018,1,8,1,10,1,1
10718,2,1,1,1.0,1,0,2,305611,1534197,4,0,10,3,1,14,0,100,0,1,2017,1096,0,2015,1,1,2018,1,1,2,23,1,1
10719,2,2,1,2.0,1,0,2,305611,1534197,4,0,10,3,1,14,0,100,0,1,2017,1096,1,2015,1,1,2018,1,1,7,21,1,1
10720,2,1,1,1.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,0,2017,1,1,2018,12,13,1,9,1,1
10721,2,2,1,2.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,1,26,1,1
10722,2,3,1,3.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,1,27,1,1
10723,2,4,1,4.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,2,17,1,1
10724,2,5,1,5.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,3,7,1,1
10725,2,6,1,6.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,3,15,1,1
10726,2,7,1,7.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,3,28,1,1
10727,2,8,1,8.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,4,11,1,1
10728,2,9,1,9.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,4,11,1,1
10729,2,10,1,10.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,4,13,1,1
10730,2,11,1,11.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,4,15,1,1
10731,2,12,1,12.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,5,9,1,1
10732,2,13,1,13.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,5,18,1,1
10733,2,14,1,14.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,5,30,1,1
10734,2,15,1,15.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,6,16,1,1
10735,2,16,1,16.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,6,28,1,1
10736,2,18,1,17.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,7,12,1,1
10737,2,17,1,18.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,7,12,1,1
10738,2,19,1,19.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,8,21,1,1
10739,2,20,1,20.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,8,31,1,1
10740,2,21,1,21.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,0,0,1,2017,711,1,2017,1,1,2018,12,13,10,6,1,1
10741,2,22,1,22.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,10,26,1,1
10742,2,23,1,23.0,1,0,2,1649818,1657810,4,1,6,2,1,8,0,100,0,1,2017,711,1,2017,1,1,2018,12,13,11,28,1,1
